11486178	33615
03828155	9769
04627809	27938
03456024	32064
11667562	18245
15163005	33662
00973530	37765
12187450	13753
04471632	18138
02072355	21038
12871074	8427
09160295	22941
15212455	14667
02059393	19627
14550797	19406
12572546	40441
01202184	11094
02527294	11770
05147940	4396
03483637	8439
04419073	25507
11004106	11812
06448868	25267
03133538	24922
02495817	21483
15067025	2685
12332866	12209
00863174	17896
02900160	35284
05902327	3801
03204558	34343
13981403	36051
02204585	11059
10582154	16984
01611252	29794
13956488	26944
00611481	11226
12584559	11462
02468261	37839
01527271	31757
03841143	36767
01155354	18122
09316454	126
09581129	9021
02145767	9183
11415842	10208
13177884	8091
00552458	11904
12006503	21441
08027518	6288
07365849	8528
01963942	3369
10271677	5959
08101937	7411
03769397	28291
05289057	24601
01611240	40504
12246232	10717
01170962	1549
14094881	32420
05399627	37575
13189844	9216
01540232	17012
02456275	9708
02625612	6421
01540233	40651
13151265	4892
02892948	8385
02566834	4783
01552219	8824
01578821	926
12596525	12263
00300761	38335
15165637	13549
05855517	23853
04505470	27018
07412668	3962
01769789	29425
11800799	32890
05639651	34663
14836468	6634
00194969	40474
01481360	26478
14523090	14984
00192300	32663
10714465	33780
11028074	33940
15200314	34740
04831727	8444
02072159	12023
13777509	16106
14562683	12421
10498422	22697
07784367	28666
15153472	13423
01718185	29057
10511960	14874
01251270	39536
12679201	1907
00698855	15820
01493366	21374
12114397	31501
12212810	2911
04544979	4819
08389572	9361
01780104	33357
09282724	6588
10702483	35325
00442115	1286
09965134	4077
11356822	40417
00358089	15658
00493703	542
00430140	465
01755137	27906
04241394	30484
07806221	185
01804414	21287
04050410	3558
02527085	1911
01613909	28468
12151365	13995
00346095	39969
11606661	10190
05123760	31191
00417131	35493
01601919	33707
07231294	24906
05676605	26922
11100139	22940
02853449	20513
01263257	28898
09941172	40725
04037443	5256
13018579	27192
06650070	31658
06879180	3200
02601589	8992
04770211	21669
00228858	17295
00143589	33946
04495450	19476
13043516	7291
01985247	25217
15141486	38866
01013971	23969
01767163	11472
00216801	37834
08390511	30736
01289830	11786
06544841	15681
10954328	32586
00202236	29723
01696282	9090
07818277	33518
13452347	7913
00936620	347
01975880	8614
12858150	10372
01613921	33278
09029884	36131
05664640	13653
13560417	16461
00649887	13964
08473623	30095
05302499	9325
07796321	26260
03419014	2713
07123404	39775
08630985	20842
01086945	38554
01047338	7673
01062997	32507
06529219	4526
12126360	30019
14153616	18036
11031668	40704
02290461	13210
04049405	26517
12401122	19863
01251228	5057
08615374	31197
01779165	11178
06182144	415
12930044	1917
01035380	4991
09003284	631
01770795	17590
02914991	5737
08894456	11696
01503268	5808
11547562	6096
13559409	9148
15008847	15723
15165490	32763
06951067	2823
00647270	30923
10246511	31341
13439390	16298
02108665	40461
13907272	6652
01948284	20353
08904533	38385
00371051	20674
10053439	2265
00481739	32010
00430191	13045
11329281	18831
00011757	37373
01493380	13054
05145118	19740
02121620	6837
12606227	5750
02106006	3879
00468791	20225
04747899	35107
02023396	10947
11381824	29003
01530846	30226
01779148	3124
05603650	6043
02397529	33950
04194289	5062
00841580	9113
11836722	11776
07520411	34178
02373578	36759
04074482	2430
01025913	26691
11197099	2598
15069820	36610
02637592	9632
00106592	21787
08857405	1853
01804478	19097
12861751	24799
09039260	19028
05338410	29693
01745722	3211
09759069	7158
04759849	13278
14285662	7847
00900616	20383
14031108	2868
09233715	7887
09546772	29848
02828427	17122
06593803	21295
00047745	32076
01733757	23065
00684273	30165
14910748	32826
01672275	34271
08977527	33120
01432353	35182
13454950	25146
06172789	15360
00059728	8721
00924612	35569
04733204	29194
01444326	37815
00361641	27875
12846143	23062
09027292	23642
01025935	32274
14006179	18017
11511523	31692
01118449	16848
02289466	25325
02650541	20281
04637444	36503
03241335	37310
09451864	8272
00757730	26472
09772029	6477
13102409	4369
01660252	28373
01037910	18728
07497797	28631
09928136	21750
03338821	31327
00023773	7980
02588099	22303
11067604	6596
02650552	16540
07328942	17395
15031231	31881
01299268	13598
01348530	7394
00035758	13330
10462429	40823
07233863	2437
02253456	15435
00045114	19963
00072730	17636
00731159	33606
06941644	6630
06542267	22322
14297696	37051
13753585	871
09617867	13274
09424270	4475
01828405	28529
02023341	5325
14427239	25830
04280970	30462
09860940	31976
00828559	37780
00204814	24749
13067532	38132
12283147	12574
09292189	26487
11126783	9100
04326896	26459
01745780	39584
02420430	28158
07532440	9031
06639674	22955
07642933	26096
00816556	19292
01336587	32831
00686890	17335
14403282	21734
12342299	13777
05228020	22586
00118552	9400
02674564	9596
02505716	36125
14777523	33704
05160796	31574
11439690	22641
13356569	10121
10474446	23913
06613056	6419
05566366	7102
00672277	30824
03326795	8213
11822167	9753
02277448	28480
02348568	5831
14356578	30124
03013850	39734
00118523	21624
09221723	18383
03588046	2623
01420304	33670
04975340	7011
04951373	24796
00456740	15022
12738087	7841
07882886	37433
14501726	12660
03973170	30489
04818700	40814
08617963	14499
01419332	22946
06062076	15007
15006258	24110
01287242	17315
02265471	22182
00865808	30093
07160424	29208
12751043	1311
08076578	13896
11810190	23063
01816431	27077
10787470	685
01299224	15813
11907689	29534
12378249	7024
11834148	27234
12765679	11428
06833890	34364
02194599	36647
00021065	2424
06133203	38395
00769695	26932
10114897	39331
02936281	16001
02037839	36825
13405962	32621
01588172	4894
05806623	10297
05280512	31750
00312648	14946
02757651	18228
00275253	1961
10596899	32581
13836371	30288
05495571	10541
14476205	33458
05001482	26645
01853498	19107
13657849	13542
12523475	14113
08231184	22500
08759013	261
05267548	2036
04613158	13214
03552169	36991
05556943	7515
14777606	5605
02973236	28333
00035697	40828
00299217	3539
01902877	35591
13875970	12321
01686956	6495
04926427	19846
06855207	2108
11702428	13252
08280124	7159
05735478	22393
00096648	40328
00743082	33052
01576165	2762
02674482	19444
09639237	11737
12450099	4098
01635343	14145
07654886	35894
13919547	33298
12836862	24880
02180046	38048
03108623	7863
14439294	32998
12560420	7328
13393427	4310
07434102	4442
02711987	36502
05231592	11752
01649999	15365
01204803	4573
04601159	37804
09125629	14066
04348184	15523
01914830	19644
01361561	17815
03060294	2995
10175725	9871
01096245	18028
01155421	31631
04446521	4348
09615211	8711
01131473	15744
14210119	29068
12234176	5547
04735929	15184
13190917	33149
13138308	3647
08786660	35449
00794614	24035
01938850	1375
02035210	32092
00539546	36783
11883137	40054
00263231	727
02420389	18875
12381931	13101
15043118	21109
07711471	11990
09078784	7419
08965598	1157
04204468	35763
15116532	39588
09463919	18853
03351768	6355
09833441	36020
10895549	21284
01588134	3037
09701603	31939
12356960	4433
03745285	34019
02503127	5428
01877407	29607
00971075	22226
00889831	988
10618685	2142
02804515	34056
10557246	28481
03035252	30655
04196803	20208
12344996	11825
14897369	38612
02517768	6641
00779061	33136
00613973	414
04879658	7710
09507097	2695
13403331	7774
10393909	36782
01841471	5976
00877848	36132
15057744	10206
02723951	14375
02167052	22983
12981595	31952
07640203	1420
00289840	38232
01552192	18299
01698916	16146
10584853	7285
12366313	8858
14464203	6284
11897760	38423
02179012	29956
13643276	32415
02698443	19632
02182662	25218
01564144	5304
02050865	39912
01458973	3512
01143409	40248
11596486	13484
03804048	15510
02493390	22448
13655262	31376
09906848	25183
11944569	32578
00045064	39883
07914006	12966
03096273	22020
08507558	19996
02310000	25171
02310007	19455
00336654	16577
15285279	23441
05204004	1742
14907122	2700
08556491	5524
00527572	8704
06147873	16633
08747054	1684
00588598	22516
05194151	4058
06353934	14548
01926840	12032
03613592	18490
06050024	19147
03170635	29466
02527145	34062
00405206	22687
10344922	4734
01238204	23367
00890855	4005
03867675	12417
02963821	14419
13079567	36035
02483915	19845
00202284	7786
08039601	28444
13212751	13182
07003672	39700
00946060	36039
01226215	20270
01228877	31980
00625993	37486
13236726	18804
01721754	4504
12018640	22702
12944590	22571
08713655	16693
03385117	12568
01912272	1539
07772413	38632
14165544	1585
02723904	6044
13187367	35786
01471954	1052
06412771	10139
09989168	10264
11199727	15014
13885370	24802
08688247	27689
03131038	4193
13968547	7125
01047263	38207
11643684	27231
15236338	5307
08341551	29258
01650901	39741
01072236	4436
01706129	25690
07184391	28097
06436717	13346
09977178	28694
10449521	33543
02495922	2177
01527194	34688
07977592	3361
00069060	26359
02309008	29419
07387316	34703
01936219	23352
07363346	14562
00875246	31317
09691858	11062
06003682	14547
08111419	21888
00277811	28277
02047263	24401
02047260	32911
02542795	2813
01708778	3040
01468327	21759
14621446	8176
14861355	26917
05796423	24392
14885369	27810
02529772	182
00971015	18977
02072209	21039
04133211	21540
03912218	40734
05111835	36912
01637932	22503
01060234	11663
14008806	15300
02131072	20642
03098806	37007
03074855	23619
03098803	21343
10126806	37704
00649992	22248
01554799	25863
08808452	40783
00407848	8387
01963876	26779
00863277	20022
00625963	21367
10199783	13871
10812800	14267
14224757	21143
00094001	14418
05841029	2648
05843687	38186
04108268	24679
07390945	26222
10594284	20883
09725653	24934
01637982	14057
15055181	28637
08735008	33501
01483980	37705
01721718	33445
01072262	3894
08725692	17596
00623370	29354
08412749	31708
03072201	18129
12330336	7295
12800832	23946
10329337	27549
10368920	7352
01792097	26194
05434557	5780
11173199	19332
00650912	32093
14452294	22309
10680609	2288
02118058	26904
01253808	34738
07409121	30128
14236743	8548
02539101	14553
10185148	8128
07001065	28946
12258101	38411
12704636	1039
04603729	20185
13993517	4106
11498040	9751
10271525	40535
14222112	26961
01649948	9818
02530770	23804
00082081	8886
02938886	23094
12669803	16808
03458552	27152
04902470	13388
01226240	21948
07389931	24350
11415721	34290
01542786	6289
07292577	30603
08723006	2829
07448717	13883
02889425	7403
14704640	11424
05532944	15885
01625985	29325
10102800	25772
01214265	14912
12631224	28414
00180413	4862
07747455	24808
03084204	36793
01098869	3824
02792049	27325
14657818	40066
02554730	1026
09953178	19785
05544906	37228
09749614	29663
00650932	40022
13572436	25845
09294716	26274
13476267	32342
02951843	32058
13319512	15143
07243193	29551
01539136	22704
12189987	32139
06520944	9573
01143498	31182
03530803	3716
00216723	12174
05902545	14619
15214840	24730
00975902	12914
00397576	27072
01987781	32170
07039478	34192
05892651	7649
06674188	32718
01999767	40164
14598525	24266
04013362	25331
08894319	19116
13258362	8996
00889472	28100
13513747	5149
05581693	17536
02194913	19564
01552523	36297
13802920	21373
02351870	34731
02613434	38833
13271320	17744
12141890	18818
11858406	31862
02336255	40442
07581775	17916
10258896	36813
02118379	29010
12958921	28254
07990377	28921
11618750	33690
01997119	3338
03145384	38172
13753430	241
00143251	20147
09208496	1151
01973125	28856
00890441	7740
01552519	3892
12667582	6493
01576506	32500
00503715	37608
07400906	32378
02409702	16552
08678615	24508
00430261	23458
01290997	23511
06686174	3056
01478073	5045
03446528	524
06747670	12930
00454237	30867
10991415	31044
01106504	36778
09186592	4120
00889490	2194
11907939	3293
12702443	23577
09198574	15175
07786686	24761
01745484	34730
03279804	39153
02877513	39619
10295819	34493
12177844	18863
09990415	25408
02625418	19991
12440869	18771
10004539	21964
03422589	26072
06218308	36860
01062817	31378
04375926	20523
01013856	21531
01539573	34523
04990877	19014
12200747	34397
04300358	19304
01985128	22684
10692482	6726
07027458	39613
00936330	40677
02410702	36845
03493333	22156
03696065	15174
01265989	30582
00106272	2541
08426993	3085
01322223	11378
07125958	26791
01023259	6420
05578095	11739
00420877	37816
00118268	37206
09774783	225
00442267	13536
01782432	20595
04074329	39186
14153982	38255
10702307	24445
00155298	15170
06243347	31157
05593654	8298
01001857	14190
02118333	22482
12126238	34044
00696518	19977
01948154	31392
00167278	6823
00143204	30051
01322221	3169
01515566	21032
01987727	22236
09294413	8286
00684507	14828
01310249	33911
01963795	25336
04539053	3260
02578510	17624
00660571	2796
00951911	21211
04554684	9286
07137950	40501
02542598	27601
04302988	22784
01721415	16372
01050896	29180
00900375	30583
05566097	7101
07747055	8278
00405236	20210
03409591	27599
00478217	5720
02912440	32647
12848499	29807
04277493	30893
04363991	19125
05615500	18045
07593774	37434
01277974	11539
02613487	29491
03172965	38845
00755447	35047
06568978	9190
00133851	31407
14405774	33818
00540739	39680
00373520	14824
14403107	16851
10161363	28026
12449296	25307
03963483	30887
00348571	16557
14993378	28957
05495172	25545
04253437	18259
09365288	21636
00902932	15053
00385501	36236
00121865	9300
11799520	14103
10533013	6700
09642917	6102
05520699	12828
02275152	34088
05351746	28886
01373844	28927
09463721	10893
02493030	39470
10209888	13922
00598056	36708
15287830	12530
10930428	31673
00432839	9987
10560637	1137
00851239	9483
00118238	40766
01890274	11026
04639732	31346
10065547	1526
10871129	40555
02133902	19353
04914292	21250
05387395	23153
09424118	5900
04348359	15800
01816336	20245
07676602	23560
05216365	10162
12354374	32929
06399126	37034
11751598	26489
14116908	3696
00515791	1697
08941681	30768
00373544	8225
01843932	9122
10789963	31290
09747191	17854
09426788	24702
08544125	16116
03098491	33106
11968931	20155
14442749	26265
01373826	31811
07640653	38059
01131515	26720
07314427	19680
05951566	39014
13907104	32358
12606545	40568
05723417	4950
06637149	24930
00275088	28860
11354145	40362
12393942	34649
01106587	4976
00348541	38015
10775379	17597
10452752	6892
03686658	11751
01417041	15984
14055408	15433
12297678	20653
07904395	14680
06159473	179
10077593	4426
11114423	23138
12425281	6078
01358259	7705
07221756	3583
01037819	20182
08786432	35276
05999540	2562
06723635	19359
08206460	1249
10234867	37835
08399287	39369
05279953	3337
01275389	36012
00540701	13116
02192388	40035
06495000	6746
03280813	5583
10763383	3809
04637108	14218
01287388	36711
05554051	34773
02735897	18524
02192383	16384
15248269	20411
02804590	38489
13728499	14911
01818959	34506
12114226	37341
14006490	18018
06708007	32141
04892344	40093
02011460	37429
05530092	14263
08762495	19078
12116881	1400
12128825	19494
10834176	6470
01674544	18921
14680261	36448
05639556	29560
13028070	33530
01999798	4179
00914929	15177
05987522	3999
12055317	32205
01405044	1397
00023473	31199
05471181	4260
03169390	5573
09064594	38405
09928451	14752
11065345	18216
00289679	35886
01804340	32106
13031690	30646
02770717	28152
11920998	33750
01371201	33267
01843904	7698
13501738	11779
00853835	40564
01818972	10950
04169152	18174
03196990	37989
07088438	24510
05542052	4594
02363818	5636
01831930	3104
06578323	14346
04904996	27909
14440137	6434
00779374	8318
02419073	39539
08013176	15471
02711890	15567
00550016	27316
13393762	3707
08049125	11224
01662614	29899
08522872	31532
01623027	31979
01420765	34249
06879521	3201
06351202	5984
08507255	36011
10148305	7157
09640327	24758
02769748	2633
01084180	2773
01879983	24978
07123288	38360
00300537	4509
07664582	18267
08774546	18315
07448885	36868
11449002	5563
02686379	36239
13812296	31067
00275151	38429
09111366	19909
01889328	22772
05963494	39481
01192510	18114
06904943	39211
09894654	4638
02458675	12120
12305475	33768
13403643	4156
01395254	18137
06880533	23857
03601638	29914
00802238	18272
04879340	7711
12560775	3929
03289268	34211
07174877	35294
01444723	19788
13899804	39082
00047317	3459
05818741	8560
10173410	30278
02035559	6340
00312553	29820
10391653	16666
12790656	7917
04894964	17286
01650610	13497
01625666	21706
00794981	25523
13090091	31707
02505606	32607
02241767	15642
06676709	12024
02708224	39438
03540267	2205
14031523	1148
10089484	25874
00290740	8160
13547199	28520
01060198	33134
01456631	39641
08037118	3281
11956850	33053
00779360	32396
14018567	5331
04941942	39265
02238113	25824
06074372	12515
13391118	26209
12787007	4069
09125984	36350
00023383	37519
00826201	23580
02767116	5119
11702566	10480
08040762	22528
00023380	34650
01407798	4411
08231499	32658
10883688	40297
02338901	6907
02422685	1321
09137682	28396
09367827	11351
06088995	8976
02471690	9344
07208708	30292
12474167	35856
01902783	13476
11224877	9246
01588493	4241
15224293	34365
00336539	28214
12618524	37394
00324560	3515
02265717	10249
06147522	35295
12533190	15298
13919685	35603
05532641	5438
02446660	3848
02446645	26071
10836725	37071
01611067	12223
11236852	7252
04184701	31749
14501545	24688
01635056	31882
12104943	14376
00059376	20927
09355850	22209
11126490	21275
09150662	7201
04422875	28966
05828102	34712
08951077	34308
14645346	2015
02072501	22039
02446651	1462
09904556	37395
02226172	17693
12584715	30384
02422663	14260
12521186	23952
08558770	5525
07882497	17053
12199266	10577
12033939	7220
10895688	14272
11981817	12784
03013580	21916
01576478	16939
09159003	20346
00552619	31643
14344189	32391
08304895	3458
01879928	31900
13670521	19207
02505646	3827
03576215	21780
02226183	7927
04953954	2448
02804610	40892
04446844	5066
02253766	7834
10090498	18236
14741730	25798
01419729	30635
13401013	32483
02711835	35274
07159276	40459
09380817	17428
05804136	16906
05529012	40569
03471473	12570
04882968	35497
00527695	13354
01662622	32776
07198846	17171
02241799	30858
00792356	36898
00501080	6115
02782778	25886
08977665	29977
01963730	15349
12907287	21951
02554647	9741
14525548	39556
04314914	33116
13080674	27397
09147046	6348
01202374	26968
00096343	4593
06270879	27116
03865371	36821
09691994	37788
12944238	39615
10824710	33700
10268299	18587
13175484	31693
01478002	18988
03542860	10290
03527243	29339
13789462	29401
05772356	5801
04456276	37616
11031995	38010
13077033	21725
09269472	38040
10643584	31661
11016374	34774
01059123	5957
03387653	40752
03206908	3626
01912159	12332
05652593	19326
14728724	3306
00157957	19372
00961329	15172
10439851	19415
11415608	39555
05831784	31023
12403862	24230
06688751	10108
13006741	31384
01794344	33975
01300937	8602
08015731	19878
12897493	1446
11598991	4200
02253715	18444
08811982	32156
08595720	12166
02794779	25907
01493619	15020
00608037	32818
12006306	2403
00419950	37369
08904731	28342
07160296	18082
10881092	20962
08823968	22612
01588431	38230
00623670	20834
00253761	9925
12224669	40064
01098706	23696
06461609	39977
01238358	15665
07015510	21090
02578604	39809
13917094	36260
01880937	33046
11655764	27279
00657016	12213
02216740	28564
01277938	18334
06615818	28438
00169955	40605
13199445	12248
07737745	28231
11991263	13039
00478262	11965
07410207	17681
03566860	38453
01613615	12083
04928903	16818
10126926	25300
01900150	24303
04698112	32436
07723177	38134
03231912	7685
12329473	23357
05762998	15008
11978233	9735
06796506	20456
09725772	28467
09639382	4787
08025112	20285
00877559	23727
07409255	30576
12570126	10176
01466047	36642
05841151	9608
01035199	9373
01539487	23822
08292418	34652
02515080	31216
00889555	11466
03375694	19899
07434209	5707
04495843	15738
02202133	14961
07749731	31564
01324916	22933
13222477	25286
00420909	35773
01493687	21375
01637633	533
00576684	23259
08989697	12115
08377806	11086
00194912	8625
01865383	29269
07289014	25001
10655594	3044
02397266	4930
15045490	15124
12190869	39046
09711132	17881
08365855	15424
01794363	19561
00179311	21937
01877355	5558
02169974	17314
00419908	28331
13966007	4664
01951721	21573
00226107	25277
05133535	33519
04216508	37181
00804802	3035
07292694	4139
01601694	16659
01782378	36525
00084371	20973
07375405	12955
00564695	34753
01853379	3346
00621058	21078
10728998	32540
10403876	11769
11726569	40597
13608598	26052
03204306	26652
04845967	34064
05289297	24313
04135710	32267
04373264	23660
14189837	32714
02397251	13299
02456031	26378
06843520	11863
06390805	21825
01892953	29681
04123740	21813
13344804	494
06338278	35722
05461816	9161
14393161	11126
02118242	33161
06218459	25592
01013770	30414
14550469	18373
13004160	28676
00216607	4831
02169833	33696
08640111	29943
09039411	4890
06196584	2918
11618861	28621
12165758	30883
03926575	25042
14873641	883
09750891	15086
10002031	8831
10488865	14313
01975687	21678
02072394	24726
11604225	17398
09735258	34641
12190712	31598
01782516	33406
08375154	23088
00417397	18049
07760153	39522
01782519	35707
07338552	37036
00430370	2780
11643835	16910
02363996	32305
02875013	17405
04784664	23424
09221571	37994
13297850	5741
01263479	1312
03530910	31206
13523208	26492
15155891	32974
01757547	23148
13319726	38289
08400452	39937
02361337	23337
02324397	34093
01309109	1480
01948077	3782
02627934	1103
09941383	4094
03914583	20486
01997002	8139
12643473	28675
01481599	2749
10535706	26556
00155143	6766
06708167	39401
01540449	17013
13978033	30510
08593262	5309
12907465	33449
06759776	13516
01287431	35195
04076846	6772
12680402	17249
09015460	16532
02601344	24475
05363676	37956
07735179	39421
02566489	11454
01300782	23349
04806512	38807
06990836	40818
03001627	16792
12391477	21942
10437262	17301
08196622	38223
00696414	15405
00481941	23981
09977326	10071
01527480	17350
00493929	20397
01025785	24530
00684450	26032
01936048	4654
01540432	23151
01049737	31085
10207169	10879
08808292	21286
